# k [1/Mpc]   R_half_1e-4GeV   R_half_1e-2GeV   R_half_1GeV   R_env_1e-4GeV   R_env_1e-2GeV   R_env_1GeV
4.134150e-04	9.999892e-01	9.999892e-01	9.999892e-01	9.999892e-01	9.999892e-01	9.999892e-01
4.254869e-04	9.999885e-01	9.999885e-01	9.999885e-01	9.999885e-01	9.999885e-01	9.999885e-01
4.379114e-04	9.999876e-01	9.999876e-01	9.999876e-01	9.999876e-01	9.999876e-01	9.999876e-01
4.506986e-04	9.999868e-01	9.999868e-01	9.999868e-01	9.999868e-01	9.999868e-01	9.999868e-01
4.638592e-04	9.999861e-01	9.999861e-01	9.999861e-01	9.999861e-01	9.999861e-01	9.999861e-01
4.774042e-04	9.999854e-01	9.999854e-01	9.999854e-01	9.999854e-01	9.999854e-01	9.999854e-01
4.913446e-04	9.999848e-01	9.999848e-01	9.999848e-01	9.999848e-01	9.999848e-01	9.999848e-01
5.056922e-04	9.999840e-01	9.999840e-01	9.999840e-01	9.999840e-01	9.999840e-01	9.999840e-01
5.204586e-04	9.999830e-01	9.999830e-01	9.999830e-01	9.999830e-01	9.999830e-01	9.999830e-01
5.356563e-04	9.999819e-01	9.999819e-01	9.999819e-01	9.999819e-01	9.999819e-01	9.999819e-01
5.512977e-04	9.999807e-01	9.999807e-01	9.999807e-01	9.999807e-01	9.999807e-01	9.999807e-01
5.673959e-04	9.999795e-01	9.999795e-01	9.999795e-01	9.999795e-01	9.999795e-01	9.999795e-01
5.839642e-04	9.999783e-01	9.999783e-01	9.999783e-01	9.999783e-01	9.999783e-01	9.999783e-01
6.010163e-04	9.999771e-01	9.999771e-01	9.999771e-01	9.999771e-01	9.999771e-01	9.999771e-01
6.185662e-04	9.999759e-01	9.999759e-01	9.999759e-01	9.999759e-01	9.999759e-01	9.999759e-01
6.366287e-04	9.999745e-01	9.999745e-01	9.999745e-01	9.999745e-01	9.999745e-01	9.999745e-01
6.552186e-04	9.999730e-01	9.999730e-01	9.999730e-01	9.999730e-01	9.999730e-01	9.999730e-01
6.743513e-04	9.999712e-01	9.999712e-01	9.999712e-01	9.999712e-01	9.999712e-01	9.999712e-01
6.940427e-04	9.999694e-01	9.999694e-01	9.999694e-01	9.999694e-01	9.999694e-01	9.999694e-01
7.143092e-04	9.999675e-01	9.999675e-01	9.999675e-01	9.999675e-01	9.999675e-01	9.999675e-01
7.351674e-04	9.999656e-01	9.999656e-01	9.999656e-01	9.999656e-01	9.999656e-01	9.999656e-01
7.566346e-04	9.999637e-01	9.999637e-01	9.999637e-01	9.999637e-01	9.999637e-01	9.999637e-01
7.787288e-04	9.999617e-01	9.999617e-01	9.999617e-01	9.999617e-01	9.999617e-01	9.999617e-01
8.014681e-04	9.999595e-01	9.999595e-01	9.999595e-01	9.999595e-01	9.999595e-01	9.999595e-01
8.248713e-04	9.999571e-01	9.999571e-01	9.999571e-01	9.999571e-01	9.999571e-01	9.999571e-01
8.489580e-04	9.999545e-01	9.999545e-01	9.999545e-01	9.999545e-01	9.999545e-01	9.999545e-01
8.737480e-04	9.999517e-01	9.999517e-01	9.999517e-01	9.999517e-01	9.999517e-01	9.999517e-01
8.992620e-04	9.999489e-01	9.999489e-01	9.999489e-01	9.999489e-01	9.999489e-01	9.999489e-01
