# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 288.436 h/Mpc,
# number of wavenumbers equal to 1038
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       2.954960984757e-05       1.308659769681e-07       1.308773970644e-07       1.308774074070e-07       1.308774073410e-07       1.308652132907e-07       1.308769562549e-07 
       3.000671253870e-05       1.349456261004e-07       1.349577830766e-07       1.349577941625e-07       1.349577940924e-07       1.349448134478e-07       1.349573138899e-07 
       3.047088614791e-05       1.391524634780e-07       1.391653882382e-07       1.391654000156e-07       1.391653999410e-07       1.391515994296e-07       1.391648894115e-07 
       3.094224005516e-05       1.434904381241e-07       1.435041754954e-07       1.435041879880e-07       1.435041879088e-07       1.434895195527e-07       1.435036452829e-07 
       3.142088533243e-05       1.479636190231e-07       1.479782306009e-07       1.479782439028e-07       1.479782438185e-07       1.479626421771e-07       1.479776666615e-07 
       3.190693476988e-05       1.525762432158e-07       1.525917761478e-07       1.525917902752e-07       1.525917901856e-07       1.525752046247e-07       1.525911766354e-07 
       3.240050290240e-05       1.573326458205e-07       1.573491585834e-07       1.573491735692e-07       1.573491734740e-07       1.573315417019e-07       1.573485212267e-07 
       3.290170603662e-05       1.622373042741e-07       1.622548615911e-07       1.622548775175e-07       1.622548774162e-07       1.622361302967e-07       1.622541839107e-07 
       3.341066227834e-05       1.672948424650e-07       1.673135101802e-07       1.673135271050e-07       1.673135269974e-07       1.672935942131e-07       1.673127896330e-07 
       3.392749156031e-05       1.725100242258e-07       1.725298726400e-07       1.725298906265e-07       1.725298905120e-07       1.725086969965e-07       1.725291065120e-07 
       3.445231567053e-05       1.778877621088e-07       1.779088659880e-07       1.779088851034e-07       1.779088849818e-07       1.778863509004e-07       1.779080513929e-07 
       3.498525828094e-05       1.834331218191e-07       1.834555605775e-07       1.834555808932e-07       1.834555807639e-07       1.834316213145e-07       1.834546944494e-07 
       3.552644497655e-05       1.891513269436e-07       1.891751848497e-07       1.891752064407e-07       1.891752063032e-07       1.891497314959e-07       1.891742639346e-07 
       3.607600328507e-05       1.950477631446e-07       1.950731301095e-07       1.950731530567e-07       1.950731529106e-07       1.950460667398e-07       1.950721509365e-07 
       3.663406270690e-05       2.011279818980e-07       2.011549553127e-07       2.011549797104e-07       2.011549795550e-07       2.011261780911e-07       2.011539141284e-07 
