# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 285.831 h/Mpc,
# number of wavenumbers equal to 587
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       3.300722549414e+00      -5.402670623312e-08       9.516190088951e-01       9.908358967048e-01       9.908349037564e-01      -5.281228856261e-08       9.467161881630e-01 
       3.397105387979e+00      -5.139116621043e-08       9.588128372816e-01       9.983263231493e-01       9.983252531387e-01      -5.023601357568e-08       9.538730063281e-01 
       3.496302656243e+00      -4.888151685016e-08       9.660077541238e-01       1.005818026576e+00       1.005816873487e+00      -4.778279766826e-08       9.610310179671e-01 
       3.598396537037e+00      -4.649181898941e-08       9.732020278966e-01       1.013309238020e+00       1.013307995361e+00      -4.544683495912e-08       9.681885273528e-01 
       3.703471612973e+00      -4.421657422738e-08       9.803969579782e-01       1.020801308320e+00       1.020799969091e+00      -4.322275097540e-08       9.753468250818e-01 
       3.811614936521e+00      -4.205063707776e-08       9.875948709256e-01       1.028296527485e+00       1.028295084133e+00      -4.110551784672e-08       9.825081188543e-01 
       3.922916102130e+00      -3.998840585918e-08       9.947875173781e-01       1.035786589391e+00       1.035785033771e+00      -3.908965638738e-08       9.896644289302e-01 
       4.037467320452e+00      -3.802552123500e-08       1.001982910499e+00       1.043279569531e+00       1.043277892860e+00      -3.717090879492e-08       9.968235113760e-01 
       4.155363494739e+00      -3.615702057098e-08       1.009175344717e+00       1.050769717304e+00       1.050767910104e+00      -3.534442192337e-08       1.003979842235e+00 
       4.276702299470e+00      -3.437847111960e-08       1.016363751857e+00       1.058255905407e+00       1.058253957457e+00      -3.360586312421e-08       1.011132346096e+00 
       4.401584261268e+00      -3.268571592443e-08       1.023549404012e+00       1.065739447326e+00       1.065737347600e+00      -3.195116922435e-08       1.018282278985e+00 
       4.530112842188e+00      -3.107463826654e-08       1.030730026763e+00       1.073218038334e+00       1.073215774940e+00      -3.037631566528e-08       1.025427428476e+00 
       4.662394525430e+00      -2.954141855254e-08       1.037905074599e+00       1.080691056043e+00       1.080688616152e+00      -2.887756943156e-08       1.032567207399e+00 
       4.798538903561e+00      -2.808239988316e-08       1.045074728050e+00       1.088158708446e+00       1.088156078222e+00      -2.745135582093e-08       1.039701810636e+00 
       4.938658769308e+00      -2.669405008469e-08       1.052237775107e+00       1.095619766683e+00       1.095616931202e+00      -2.609422195865e-08       1.046830058146e+00 
       5.082870209005e+00      -2.537292950221e-08       1.059390372045e+00       1.103070297758e+00       1.103067240921e+00      -2.480280519533e-08       1.053948180619e+00 
       5.231292698769e+00      -2.411592061198e-08       1.066533703555e+00       1.110511497733e+00       1.110508202176e+00      -2.357405856894e-08       1.061057325531e+00 
