# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 1430.41 h/Mpc,
# number of wavenumbers equal to 1499
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_dmeff/k2            4:-T_idm_dr/k2           5:-T_b/k2                6:-T_g/k2                7:-T_ur/k2               8:-T_idr/k2              9:-T_ncdm/k2            10:-T_tot/k2          
       3.705826710601e-05       2.425045241525e+05       0.000000000000e+00       0.000000000000e+00       2.425044106806e+05       3.233207218255e+05       3.233185262257e+05       0.000000000000e+00       0.000000000000e+00       2.448466798306e+05 
       3.748738161491e-05       2.425045041057e+05       0.000000000000e+00       0.000000000000e+00       2.425043879908e+05       3.233202608406e+05       3.233180141029e+05       0.000000000000e+00       0.000000000000e+00       2.448466459735e+05 
       3.792146503564e-05       2.425044835657e+05       0.000000000000e+00       0.000000000000e+00       2.425043647462e+05       3.233197890838e+05       3.233174900167e+05       0.000000000000e+00       0.000000000000e+00       2.448466113012e+05 
       3.836057490549e-05       2.425044615390e+05       0.000000000000e+00       0.000000000000e+00       2.425043399521e+05       3.233193049945e+05       3.233169523790e+05       0.000000000000e+00       0.000000000000e+00       2.448465748034e+05 
       3.880476942799e-05       2.425044397725e+05       0.000000000000e+00       0.000000000000e+00       2.425043153548e+05       3.233188106565e+05       3.233164032496e+05       0.000000000000e+00       0.000000000000e+00       2.448465382363e+05 
       3.925410748065e-05       2.425044184007e+05       0.000000000000e+00       0.000000000000e+00       2.425042910855e+05       3.233183060062e+05       3.233158425331e+05       0.000000000000e+00       0.000000000000e+00       2.448465017276e+05 
       3.970864862274e-05       2.425043951079e+05       0.000000000000e+00       0.000000000000e+00       2.425042648266e+05       3.233177877150e+05       3.233152668594e+05       0.000000000000e+00       0.000000000000e+00       2.448464629318e+05 
       4.016845310319e-05       2.425043719265e+05       0.000000000000e+00       0.000000000000e+00       2.425042386102e+05       3.233172582191e+05       3.233146786499e+05       0.000000000000e+00       0.000000000000e+00       2.448464238925e+05 
       4.063358186858e-05       2.425043508140e+05       0.000000000000e+00       0.000000000000e+00       2.425042143912e+05       3.233167198725e+05       3.233140802183e+05       0.000000000000e+00       0.000000000000e+00       2.448463865778e+05 
       4.110409657125e-05       2.425043265421e+05       0.000000000000e+00       0.000000000000e+00       2.425041869416e+05       3.233161654258e+05       3.233134642913e+05       0.000000000000e+00       0.000000000000e+00       2.448463457008e+05 
       4.158005957739e-05       2.425042991190e+05       0.000000000000e+00       0.000000000000e+00       2.425041562672e+05       3.233155946148e+05       3.233128305708e+05       0.000000000000e+00       0.000000000000e+00       2.448463012609e+05 
       4.206153397539e-05       2.425042739050e+05       0.000000000000e+00       0.000000000000e+00       2.425041277258e+05       3.233150143090e+05       3.233121858877e+05       0.000000000000e+00       0.000000000000e+00       2.448462586612e+05 
       4.254858358416e-05       2.425042503619e+05       0.000000000000e+00       0.000000000000e+00       2.425041007776e+05       3.233144234966e+05       3.233115292007e+05       0.000000000000e+00       0.000000000000e+00       2.448462173492e+05 
       4.304127296159e-05       2.425042240675e+05       0.000000000000e+00       0.000000000000e+00       2.425040709991e+05       3.233138159880e+05       3.233108542799e+05       0.000000000000e+00       0.000000000000e+00       2.448461728509e+05 
       4.353966741314e-05       2.425041970122e+05       0.000000000000e+00       0.000000000000e+00       2.425040403783e+05       3.233131941311e+05       3.233101634424e+05       0.000000000000e+00       0.000000000000e+00       2.448461271662e+05 
       4.404383300044e-05       2.425041692503e+05       0.000000000000e+00       0.000000000000e+00       2.425040089679e+05       3.233125576886e+05       3.233094564127e+05       0.000000000000e+00       0.000000000000e+00       2.448460803402e+05 
       4.455383655010e-05       2.425041407867e+05       0.000000000000e+00       0.000000000000e+00       2.425039767708e+05       3.233119063491e+05       3.233087328423e+05       0.000000000000e+00       0.000000000000e+00       2.448460323680e+05 
       4.506974566254e-05       2.425041117967e+05       0.000000000000e+00       0.000000000000e+00       2.425039439604e+05       3.233112400213e+05       3.233079926014e+05       0.000000000000e+00       0.000000000000e+00       2.448459834164e+05 
       4.559162872094e-05       2.425040819570e+05       0.000000000000e+00       0.000000000000e+00       2.425039102114e+05       3.233105579414e+05       3.233072348874e+05       0.000000000000e+00       0.000000000000e+00       2.448459331485e+05 
       4.611955490035e-05       2.425040515908e+05       0.000000000000e+00       0.000000000000e+00       2.425038758447e+05       3.233098601997e+05       3.233064597499e+05       0.000000000000e+00       0.000000000000e+00       2.448458818798e+05 
       4.665359417681e-05       2.425040203698e+05       0.000000000000e+00       0.000000000000e+00       2.425038405302e+05       3.233091460111e+05       3.233056663611e+05       0.000000000000e+00       0.000000000000e+00       2.448458292682e+05 
       4.719381733664e-05       2.425039885592e+05       0.000000000000e+00       0.000000000000e+00       2.425038045306e+05       3.233084153710e+05       3.233048546783e+05       0.000000000000e+00       0.000000000000e+00       2.448457755700e+05 
       4.774029598584e-05       2.425039558672e+05       0.000000000000e+00       0.000000000000e+00       2.425037675519e+05       3.233076675265e+05       3.233040239036e+05       0.000000000000e+00       0.000000000000e+00       2.448457204793e+05 
       4.829310255956e-05       2.425039248005e+05       0.000000000000e+00       0.000000000000e+00       2.425037320984e+05       3.233069054431e+05       3.233031769617e+05       0.000000000000e+00       0.000000000000e+00       2.448456665151e+05 
       4.885231033171e-05       2.425038858138e+05       0.000000000000e+00       0.000000000000e+00       2.425036886234e+05       3.233061160209e+05       3.233023006998e+05       0.000000000000e+00       0.000000000000e+00       2.448456040285e+05 
       4.941799342469e-05       2.425038510771e+05       0.000000000000e+00       0.000000000000e+00       2.425036492937e+05       3.233053150865e+05       3.233014109069e+05       0.000000000000e+00       0.000000000000e+00       2.448455452941e+05 
       4.999022681917e-05       2.425038156607e+05       0.000000000000e+00       0.000000000000e+00       2.425036091772e+05       3.233044956702e+05       3.233005005621e+05       0.000000000000e+00       0.000000000000e+00       2.448454853224e+05 
       5.056908636406e-05       2.425037800924e+05       0.000000000000e+00       0.000000000000e+00       2.425035687992e+05       3.233036580658e+05       3.232995699127e+05       0.000000000000e+00       0.000000000000e+00       2.448454246333e+05 
       5.115464878658e-05       2.425037424905e+05       0.000000000000e+00       0.000000000000e+00       2.425035262758e+05       3.233027993459e+05       3.232986159812e+05       0.000000000000e+00       0.000000000000e+00       2.448453613140e+05 
       5.174699170239e-05       2.425037054662e+05       0.000000000000e+00       0.000000000000e+00       2.425034842138e+05       3.233019225682e+05       3.232976417705e+05       0.000000000000e+00       0.000000000000e+00       2.448452979871e+05 
       5.234619362589e-05       2.425036662583e+05       0.000000000000e+00       0.000000000000e+00       2.425034398529e+05       3.233010236025e+05       3.232966431083e+05       0.000000000000e+00       0.000000000000e+00       2.448452318516e+05 
       5.295233398066e-05       2.425036260997e+05       0.000000000000e+00       0.000000000000e+00       2.425033944204e+05       3.233001036525e+05       3.232956211374e+05       0.000000000000e+00       0.000000000000e+00       2.448451641377e+05 
       5.356549310995e-05       2.425035850718e+05       0.000000000000e+00       0.000000000000e+00       2.425033479980e+05       3.232991623474e+05       3.232945754528e+05       0.000000000000e+00       0.000000000000e+00       2.448450949134e+05 
       5.418575228732e-05       2.425035430005e+05       0.000000000000e+00       0.000000000000e+00       2.425033004023e+05       3.232981990407e+05       3.232935052974e+05       0.000000000000e+00       0.000000000000e+00       2.448450239882e+05 
       5.481319372747e-05       2.425034995411e+05       0.000000000000e+00       0.000000000000e+00       2.425032512941e+05       3.232972127261e+05       3.232924096716e+05       0.000000000000e+00       0.000000000000e+00       2.448449509991e+05 
       5.544790059708e-05       2.425034558127e+05       0.000000000000e+00       0.000000000000e+00       2.425032017839e+05       3.232962044364e+05       3.232912895217e+05       0.000000000000e+00       0.000000000000e+00       2.448448770604e+05 
       5.608995702585e-05       2.425034108777e+05       0.000000000000e+00       0.000000000000e+00       2.425031509307e+05       3.232951724168e+05       3.232901430335e+05       0.000000000000e+00       0.000000000000e+00       2.448448012094e+05 
       5.673944811767e-05       2.425033646820e+05       0.000000000000e+00       0.000000000000e+00       2.425030986802e+05       3.232941160714e+05       3.232889695582e+05       0.000000000000e+00       0.000000000000e+00       2.448447233757e+05 
       5.739645996188e-05       2.425033169288e+05       0.000000000000e+00       0.000000000000e+00       2.425030447307e+05       3.232930344829e+05       3.232877681114e+05       0.000000000000e+00       0.000000000000e+00       2.448446432430e+05 
       5.806107964469e-05       2.425032691384e+05       0.000000000000e+00       0.000000000000e+00       2.425029905999e+05       3.232919291348e+05       3.232865401191e+05       0.000000000000e+00       0.000000000000e+00       2.448445623294e+05 
       5.873339526071e-05       2.425032203148e+05       0.000000000000e+00       0.000000000000e+00       2.425029352890e+05       3.232907981455e+05       3.232852836317e+05       0.000000000000e+00       0.000000000000e+00       2.448444796119e+05 
       5.941349592466e-05       2.425031698560e+05       0.000000000000e+00       0.000000000000e+00       2.425028781920e+05       3.232896401590e+05       3.232839972176e+05       0.000000000000e+00       0.000000000000e+00       2.448443944653e+05 
       6.010147178314e-05       2.425031183008e+05       0.000000000000e+00       0.000000000000e+00       2.425028198472e+05       3.232884552851e+05       3.232826809484e+05       0.000000000000e+00       0.000000000000e+00       2.448443074152e+05 
       6.079741402661e-05       2.425030660906e+05       0.000000000000e+00       0.000000000000e+00       2.425027606815e+05       3.232872435794e+05       3.232813347518e+05       0.000000000000e+00       0.000000000000e+00       2.448442188882e+05 
       6.150141490145e-05       2.425030096320e+05       0.000000000000e+00       0.000000000000e+00       2.425026971068e+05       3.232859996144e+05       3.232799531601e+05       0.000000000000e+00       0.000000000000e+00       2.448441252379e+05 
       6.221356772222e-05       2.425029555312e+05       0.000000000000e+00       0.000000000000e+00       2.425026357259e+05       3.232847315589e+05       3.232785442908e+05       0.000000000000e+00       0.000000000000e+00       2.448440331147e+05 
       6.293396688401e-05       2.425028988113e+05       0.000000000000e+00       0.000000000000e+00       2.425025715611e+05       3.232834321322e+05       3.232771007978e+05       0.000000000000e+00       0.000000000000e+00       2.448439374741e+05 
       6.366270787493e-05       2.425028398838e+05       0.000000000000e+00       0.000000000000e+00       2.425025050111e+05       3.232821012869e+05       3.232756225065e+05       0.000000000000e+00       0.000000000000e+00       2.448438387107e+05 
       6.439988728883e-05       2.425027814706e+05       0.000000000000e+00       0.000000000000e+00       2.425024387977e+05       3.232807419612e+05       3.232741123031e+05       0.000000000000e+00       0.000000000000e+00       2.448437395520e+05 
       6.514560283804e-05       2.425027198221e+05       0.000000000000e+00       0.000000000000e+00       2.425023691633e+05       3.232793485149e+05       3.232725644301e+05       0.000000000000e+00       0.000000000000e+00       2.448436361911e+05 
       6.589995336633e-05       2.425026570725e+05       0.000000000000e+00       0.000000000000e+00       2.425022982479e+05       3.232779230171e+05       3.232709809553e+05       0.000000000000e+00       0.000000000000e+00       2.448435307609e+05 
       6.666303886207e-05       2.425025935132e+05       0.000000000000e+00       0.000000000000e+00       2.425022263302e+05       3.232764651992e+05       3.232693614769e+05       0.000000000000e+00       0.000000000000e+00       2.448434235333e+05 
       6.743496047140e-05       2.425025285147e+05       0.000000000000e+00       0.000000000000e+00       2.425021527791e+05       3.232749734841e+05       3.232677043361e+05       0.000000000000e+00       0.000000000000e+00       2.448433138498e+05 
       6.821582051169e-05       2.425024620212e+05       0.000000000000e+00       0.000000000000e+00       2.425020775339e+05       3.232734470637e+05       3.232660086296e+05       0.000000000000e+00       0.000000000000e+00       2.448432016312e+05 
       6.900572248511e-05       2.425023942783e+05       0.000000000000e+00       0.000000000000e+00       2.425020008347e+05       3.232718854855e+05       3.232642738265e+05       0.000000000000e+00       0.000000000000e+00       2.448430871007e+05 
       6.980477109230e-05       2.425023244809e+05       0.000000000000e+00       0.000000000000e+00       2.425019218727e+05       3.232702869056e+05       3.232624979904e+05       0.000000000000e+00       0.000000000000e+00       2.448429694217e+05 
       7.061307224628e-05       2.425022538489e+05       0.000000000000e+00       0.000000000000e+00       2.425018418662e+05       3.232686521203e+05       3.232606818530e+05       0.000000000000e+00       0.000000000000e+00       2.448428498006e+05 
       7.143073308651e-05       2.425021807263e+05       0.000000000000e+00       0.000000000000e+00       2.425017591471e+05       3.232669781677e+05       3.232588222967e+05       0.000000000000e+00       0.000000000000e+00       2.448427265399e+05 
       7.225786199304e-05       2.425021058440e+05       0.000000000000e+00       0.000000000000e+00       2.425016744451e+05       3.232652651563e+05       3.232569193607e+05       0.000000000000e+00       0.000000000000e+00       2.448426003514e+05 
       7.309456860090e-05       2.425020293100e+05       0.000000000000e+00       0.000000000000e+00       2.425015878624e+05       3.232635123750e+05       3.232549722329e+05       0.000000000000e+00       0.000000000000e+00       2.448424713173e+05 
       7.394096381466e-05       2.425019509525e+05       0.000000000000e+00       0.000000000000e+00       2.425014992223e+05       3.232617187200e+05       3.232529797076e+05       0.000000000000e+00       0.000000000000e+00       2.448423392366e+05 
       7.479715982309e-05       2.425018707415e+05       0.000000000000e+00       0.000000000000e+00       2.425014084898e+05       3.232598832599e+05       3.232509407387e+05       0.000000000000e+00       0.000000000000e+00       2.448422040513e+05 
       7.566327011403e-05       2.425017889820e+05       0.000000000000e+00       0.000000000000e+00       2.425013159576e+05       3.232580055232e+05       3.232488547193e+05       0.000000000000e+00       0.000000000000e+00       2.448420660401e+05 
       7.653940948947e-05       2.425017036969e+05       0.000000000000e+00       0.000000000000e+00       2.425012196565e+05       3.232560818392e+05       3.232467179608e+05       0.000000000000e+00       0.000000000000e+00       2.448419231778e+05 
       7.742569408073e-05       2.425016183341e+05       0.000000000000e+00       0.000000000000e+00       2.425011230169e+05       3.232541159195e+05       3.232445339888e+05       0.000000000000e+00       0.000000000000e+00       2.448417789151e+05 
       7.832224136388e-05       2.425015304629e+05       0.000000000000e+00       0.000000000000e+00       2.425010236119e+05       3.232521035012e+05       3.232422984654e+05       0.000000000000e+00       0.000000000000e+00       2.448416307679e+05 
